streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,Lat,,Lng,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,second_ID,canonicalUrl,areaSize,photos,LGA,lga_desc,lga_ID,"Post
Code",Municipality,MunicipalityCode,RegionName,"Region
Code","Property
Count"
17,Sandford,St,Highett,3190,Vic,{'latitude':,-37.9499399,'longitude':,145.0492321,Townhouse,4,2,2,AUSD,Buxton Hampton East,2017646643,3938,Buxton Hampton East,https://www.domain.com.au/real-estate-agencies/buxtonhamptoneast-3938,https://www.domain.com.au/17-sandford-street-highett-vic-3190-2017646643,1613000,,QS-1197-WT,https://www.domain.com.au/property-profile/17-sandford-street-highett-vic-3190,446,https://bucket-api.domain.com.au/v1/bucket/image/2017646643_1_1_220308_034622-w1600-h1067,Bayside (C),Bayside (C),30,3966,South Gippsland Shire Council,53801,Eastern Victoria,2,23
10,Sterling,Av,Highett,3190,Vic,{'latitude':,-37.9517302,'longitude':,145.0345587,Townhouse,4,2,2,AUSD,Kay & Burton Bayside Brighton,2017655244,12060,Kay & Burton Bayside Brighton,https://www.domain.com.au/real-estate-agencies/kayburtonbaysidebrighton-12060,https://www.domain.com.au/10-sterling-avenue-highett-vic-3190-2017655244,1501000,,EA-3557-TN,0,0,0,Bayside (C),Bayside (C),30,3966,Wellington Shire Council,53902,Eastern Victoria,2,58
11,Kindale,Ct,Highton,3216,Vic,{'latitude':,-38.1889601,'longitude':,144.3181321,House,4,2,2,AUSD,Buxton - Highton,2017647769,16985,Buxton Highton,https://www.domain.com.au/real-estate-agencies/buxtonhighton-16985,https://www.domain.com.au/11-kindale-court-highton-vic-3216-2017647769,1195000,,SD-0235-PN,https://www.domain.com.au/property-profile/11-kindale-court-highton-vic-3216,911,https://bucket-api.domain.com.au/v1/bucket/image/2017647769_1_1_220308_063207-w1600-h1067,Greater Geelong (C),Greater Geelong (C),33,3898,East Gippsland Shire Council,53601,Eastern Victoria,2,2
8,Manor,Cr,Highton,3216,Vic,{'latitude':,-38.1502494,'longitude':,144.3210885,House,4,2,2,AUSD,Buxton - Highton,2017636561,16985,Buxton Highton,https://www.domain.com.au/real-estate-agencies/buxtonhighton-16985,https://www.domain.com.au/8-manor-crescent-highton-vic-3216-2017636561,1201000,,JR-9817-VF,https://www.domain.com.au/property-profile/8-manor-crescent-highton-vic-3216,855,https://bucket-api.domain.com.au/v1/bucket/image/2017636561_1_1_220303_022308-w1600-h1067,Greater Geelong (C),Greater Geelong (C),33,3483,Buloke Shire Council,57103,Northern Victoria,4,396
30,Allenby,Rd,Hillside,3037,Vic,{'latitude':,-37.7034762,'longitude':,144.753798,House,3,2,2,AUSD,BP Taylors Lakes,2017652290,4692,Barry Plant Taylors Lakes,https://www.domain.com.au/real-estate-agencies/barryplanttaylorslakes-4692,https://www.domain.com.au/30-allenby-road-hillside-vic-3037-2017652290,805000,,WS-3179-AU,https://www.domain.com.au/property-profile/30-allenby-road-hillside-vic-3037,650,https://bucket-api.domain.com.au/v1/bucket/image/2017652290_1_1_220309_105034-w4200-h2804,Brimbank (C),Brimbank (C),6,3483,Buloke Shire Council,57103,Northern Victoria,4,3
8,Hotham,Cr,Hoppers Crossing,3029,Vic,{'latitude':,-37.875453,'longitude':,144.703412,House,4,1,0,AUHB,Richardson Property Group,2017655496,396,Richardson Property Group,https://www.domain.com.au/real-estate-agencies/richardsonpropertygroup-396,https://www.domain.com.au/8-hotham-crescent-hoppers-crossing-vic-3029-2017655496,580000,,MV-3463-VZ,https://www.domain.com.au/property-profile/8-hotham-crescent-hoppers-crossing-vic-3029,678,https://bucket-api.domain.com.au/v1/bucket/image/2017655496_1_1_220310_075828-w1920-h1280,Wyndham (C),Wyndham (C),8,3505,Mildura Rural City Council,56901,Northern Victoria,4,246
46,Westmill,Dr,Hoppers Crossing,3029,Vic,{'latitude':,-37.871826,'longitude':,144.672889,House,4,2,2,AUSD,Reliance Werribee,2017634986,35358,Reliance Werribee,https://www.domain.com.au/real-estate-agencies/reliancewerribee-35358,https://www.domain.com.au/46-westmill-drive-hoppers-crossing-vic-3029-2017634986,825000,,HQ-6489-VA,https://www.domain.com.au/property-profile/46-westmill-drive-hoppers-crossing-vic-3029,740,https://bucket-api.domain.com.au/v1/bucket/image/2017634986_1_1_220302_085634-w3977-h2652,Wyndham (C),Wyndham (C),8,3242,Colac Otway Shire Council,51501,Western Victoria,8,443
46,Willmott,Dr,Hoppers Crossing,3029,Vic,{'latitude':,-37.886917,'longitude':,144.686444,House,4,2,2,AUSD,Reliance Werribee,2017633890,35358,Reliance Werribee,https://www.domain.com.au/real-estate-agencies/reliancewerribee-35358,https://www.domain.com.au/46-willmott-drive-hoppers-crossing-vic-3029-2017633890,695000,,JQ-7168-EE,https://www.domain.com.au/property-profile/46-willmott-drive-hoppers-crossing-vic-3029,533,https://bucket-api.domain.com.au/v1/bucket/image/2017633890_1_1_220302_051830-w4000-h2672,Wyndham (C),Wyndham (C),8,3242,Surf Coast Shire Council,50102,Western Victoria,8,6
18,Ambrose,St,Ivanhoe,3079,Vic,{'latitude':,-37.761852,'longitude':,145.031635,House,3,2,2,AUSD,Jellis Craig Ivanhoe,2017647369,30455,Jellis Craig Ivanhoe,https://www.domain.com.au/real-estate-agencies/jelliscraigivanhoe-30455,https://www.domain.com.au/18-ambrose-street-ivanhoe-vic-3079-2017647369,1575000,,TT-9109-XL,https://www.domain.com.au/property-profile/18-ambrose-street-ivanhoe-vic-3079,553,https://bucket-api.domain.com.au/v1/bucket/image/2017647369_1_1_220308_053914-w1600-h1067,Banyule (C),Banyule (C),15,3242,Surf Coast Shire Council,50104,Western Victoria,8,7
60,Russell,St,Ivanhoe,3079,Vic,{'latitude':,-37.7726133,'longitude':,145.0455573,House,4,3,1,AUSP,Nelson Alexander Ivanhoe,2017648351,15501,Nelson Alexander Ivanhoe,https://www.domain.com.au/real-estate-agencies/nelsonalexanderivanhoe-15501,https://www.domain.com.au/60-russell-street-ivanhoe-vic-3079-2017648351,3409000,,DQ-4722-FS,https://www.domain.com.au/property-profile/60-russell-street-ivanhoe-vic-3079,737,https://bucket-api.domain.com.au/v1/bucket/image/2017648351_1_1_220308_094309-w1600-h1067,Banyule (C),Banyule (C),15,3918,Mornington Peninsula Shire Council,55702,Eastern Victoria,2,1668
14,Merton,St,Ivanhoe,,,,,,,Unit,2,,,PTSD,Miles Real Estate Ivanhoe,0,0,,,https://www.domain.com.au/property-profile/13-14-merton-street-ivanhoe-vic-3079,549000,13,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0,,,,3918,Mornington Peninsula Shire Council,55704,Eastern Victoria,2,87
51,Wilfred,Rd,Ivanhoe East,3079,Vic,{'latitude':,-37.7733726,'longitude':,145.0568736,Townhouse,5,3,2,AUVB,Miles Real Estate Ivanhoe,2017444670,6011,Miles Real Estate Ivanhoe,https://www.domain.com.au/real-estate-agencies/milesrealestateivanhoe-6011,https://www.domain.com.au/1-51-wilfred-road-ivanhoe-east-vic-3079-2017444670,2100000,1,BU-3890-AO,https://www.domain.com.au/property-profile/51-wilfred-road-ivanhoe-east-vic-3079,1017,https://bucket-api.domain.com.au/v1/bucket/image/2013681738_2_0_170624_012954-w4134-h2756,Banyule (C),Banyule (C),15,3350,Ballarat City Council,50301,Western Victoria,8,994
15,Cooney,Cct,Kalkallo,3064,Vic,{'latitude':,-37.5286804,'longitude':,144.9623266,House,6,2,2,AUSD,My Agent Real Estate,2017647843,18474,My Agent Real Estate,https://www.domain.com.au/real-estate-agencies/myagentrealestate-18474,https://www.domain.com.au/15-cooney-circuit-kalkallo-vic-3064-2017647843,841000,,FI-3100-YN,https://www.domain.com.au/property-profile/15-cooney-circuit-kalkallo-vic-3064,512,https://bucket-api.domain.com.au/v1/bucket/image/2017647843_1_1_220308_064839-w1920-h1280,Hume (C),Hume (C),10,3381,Ararat Rural City Council,51401,Western Victoria,8,10
50,Stenson,Rd,Kealba,3021,Vic,{'latitude':,-37.7381234,'longitude':,144.8297702,House,4,2,2,AUSD,Bells Real Estate Sunshine,2017626091,4389,Bells Real Estate Sunshine,https://www.domain.com.au/real-estate-agencies/bellsresunshine,https://www.domain.com.au/50-stenson-road-kealba-vic-3021-2017626091,950000,,PT-8366-NS,https://www.domain.com.au/property-profile/50-stenson-road-kealba-vic-3021,647,https://bucket-api.domain.com.au/v1/bucket/image/2017626091_1_1_220228_022103-w1800-h1200,Brimbank (C),Brimbank (C),6,3381,Northern Grampians Shire Council,57403,Western Victoria,8,65
26,Driscolls,Rd,Kealba,,,,,,,House,3,,,PTSD,Barry Plant St Albans,0,0,,,https://www.domain.com.au/property-profile/26-driscolls-road-kealba-vic-3021,770000,,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0,,,,3193,Bayside City Council,54101,Southern Metropolitan,6,16
6,Yarra,Ct,Keilor,3036,Vic,{'latitude':,-37.7169377,'longitude':,144.8252816,House,4,2,0,AUSD,Nelson Alexander Keilor East,2017648615,15596,Nelson Alexander Keilor East,https://www.domain.com.au/real-estate-agencies/nelsonalexanderkeiloreast-15596,https://www.domain.com.au/6-yarra-court-keilor-vic-3036-2017648615,1249000,,EK-2654-AJ,https://www.domain.com.au/property-profile/6-yarra-court-keilor-vic-3036,617,https://bucket-api.domain.com.au/v1/bucket/image/2017648615_1_1_220308_112211-w1600-h1066,Brimbank (C),Brimbank (C),6,3193,Bayside City Council,54106,Southern Metropolitan,6,2913
88,Brees,Rd,Keilor East,3033,Vic,{'latitude':,-37.744959,'longitude':,144.876785,House,4,2,1,AUSD,MATTHEWS,2017649368,35262,MATTHEWS.,https://www.domain.com.au/real-estate-agencies/matthews-35262,https://www.domain.com.au/88-brees-road-keilor-east-vic-3033-2017649368,1235000,,UF-4616-JO,https://www.domain.com.au/property-profile/88-brees-road-keilor-east-vic-3033,1039,https://bucket-api.domain.com.au/v1/bucket/image/2017649368_1_1_220309_014108-w3419-h1923,Moonee Valley (C),Moonee Valley (C),9,3130,Whitehorse City Council,55901,Eastern Metropolitan,1,4232
39,Heather,Av,Keilor East,3033,Vic,{'latitude':,-37.7429628,'longitude':,144.8665592,House,4,2,1,AUSD,Nelson Alexander Keilor East,2017629422,15596,Nelson Alexander Keilor East,https://www.domain.com.au/real-estate-agencies/nelsonalexanderkeiloreast-15596,https://www.domain.com.au/39-heather-avenue-keilor-east-vic-3033-2017629422,1300000,,TA-9913-FS,https://www.domain.com.au/property-profile/39-heather-avenue-keilor-east-vic-3033,338,https://bucket-api.domain.com.au/v1/bucket/image/2017629422_1_1_220301_024119-w1600-h1067,Moonee Valley (C),Moonee Valley (C),9,3130,Whitehorse City Council,55905,Eastern Metropolitan,1,1841
24a,Lincoln,Dr,Keilor East,3033,Vic,{'latitude':,-37.7439778,'longitude':,144.8739385,House,4,3,1,AUSP,Barry Plant Keilor East,2017649253,27626,Barry Plant Keilor East,https://www.domain.com.au/real-estate-agencies/barryplantkeiloreast-27626,https://www.domain.com.au/24a-lincoln-drive-keilor-east-vic-3033-2017649253,1580000,,JG-0392-DB,https://www.domain.com.au/property-profile/24a-lincoln-road-port-macquarie-nsw-2444,819,0,Moonee Valley (C),Moonee Valley (C),9,3130,Whitehorse City Council,55901,Eastern Metropolitan,1,1908
10,Warren,Ct,Keilor East,3033,Vic,{'latitude':,-37.7411174,'longitude':,144.8622712,House,4,2,2,AUSD,MATTHEWS,2017648982,35262,MATTHEWS.,https://www.domain.com.au/real-estate-agencies/matthews-35262,https://www.domain.com.au/10-warren-court-keilor-east-vic-3033-2017648982,973000,,WN-6705-HA,https://www.domain.com.au/property-profile/10-warren-court-keilor-east-vic-3033,634,https://bucket-api.domain.com.au/v1/bucket/image/2017648982_1_1_220309_123435-w1500-h1000,Moonee Valley (C),Moonee Valley (C),9,3130,Whitehorse City Council,55905,Eastern Metropolitan,1,1034
60,Henry,St,Kensington,3031,Vic,{'latitude':,-37.7956577,'longitude':,144.9262661,Unit,2,1,1,AUSD,Edward Thomas,2017669796,18851,Edward Thomas,https://www.domain.com.au/real-estate-agencies/edwardthomas-18851,https://www.domain.com.au/8-60-henry-street-kensington-vic-3031-2017669796,606000,8,XM-1101-LJ,https://www.domain.com.au/property-profile/60-henry-street-st-albans-vic-3021,774,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-2011374064_1_pi_150112_021217,Melbourne (C),Melbourne (C),2,3130,Whitehorse City Council,55902,Eastern Metropolitan,1,3933
Aug-32,Howlett,St,Kensington,3031,Vic,{'latitude':,-37.7898822,'longitude':,144.9224358,Unit,2,1,1,AUSD,Edward Thomas,2017646230,18851,Edward Thomas,https://www.domain.com.au/real-estate-agencies/edwardthomas-18851,https://www.domain.com.au/28-8-32-howlett-street-kensington-vic-3031-2017646230,527500,28,RD-8472-AM,https://www.domain.com.au/property-profile/8-32-howlett-street-kensington-vic-3031,2400,0,Melbourne (C),Melbourne (C),2,3130,Whitehorse City Council,55906,Eastern Metropolitan,1,561
36,Smith,St,Kensington,3031,Vic,{'latitude':,-37.7917098,'longitude':,144.9332888,House,4,2,2,AUSD,Brad Teal Woodards Essendon,2017657928,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/36-smith-street-kensington-vic-3031-2017657928,1765000,,QF-9160-NH,https://www.domain.com.au/property-profile/36-smith-street-kensington-vic-3031,275,https://bucket-api.domain.com.au/v1/bucket/image/2017657928_1_1_220311_052905-w1600-h1067,Melbourne (C),Melbourne (C),2,3401,Horsham Rural City Council,56801,Western Victoria,8,8
3,John,St,Kew,3101,Vic,{'latitude':,-37.8120715,'longitude':,145.0516787,House,5,4,2,AUSD,Kay & Burton - Hawthorn,2017650937,18650,Kay & Burton Hawthorn,https://www.domain.com.au/real-estate-agencies/kayburtonhawthorn-18650,https://www.domain.com.au/3-john-street-kew-vic-3101-2017650937,5810000,,GP-4165-IT,https://www.domain.com.au/property-profile/3-john-street-kew-vic-3101,698,https://bucket-api.domain.com.au/v1/bucket/image/2017650937_1_1_220309_053046-w7264-h4842,Boroondara (C),Boroondara (C),17,3844,Wellington Shire Council,53902,Eastern Victoria,2,17
894,Glenferrie,Rd,Kew,3101,Vic,{'latitude':,-37.8104131,'longitude':,145.0378962,House,5,3,4,PTSD,Kay & Burton - Hawthorn,2017629610,18650,Kay & Burton Hawthorn,https://www.domain.com.au/real-estate-agencies/kayburtonhawthorn-18650,https://www.domain.com.au/894-glenferrie-road-kew-vic-3101-2017629610,8050000,,YI-9753-EK,https://www.domain.com.au/property-profile/894-glenferrie-road-kew-vic-3101,1147,https://bucket-api.domain.com.au/v1/bucket/image/2017629610_1_1_220301_032323-w6500-h4333,Boroondara (C),Boroondara (C),17,3458,Moorabool Shire Council,50404,Northern Victoria,4,239
67,Munro,St,Kew East,3102,Vic,{'latitude':,-37.7876437,'longitude':,145.0625815,House,4,2,2,AUHB,Kay & Burton - Hawthorn,2017639269,18650,Kay & Burton Hawthorn,https://www.domain.com.au/real-estate-agencies/kayburtonhawthorn-18650,https://www.domain.com.au/67-munro-street-kew-east-vic-3102-2017639269,2450000,,QN-0281-VD,https://www.domain.com.au/property-profile/67-munro-street-kew-east-vic-3102,766,https://bucket-api.domain.com.au/v1/bucket/image/2017639269_1_1_220304_124048-w7000-h4673,Boroondara (C),Boroondara (C),17,3942,Mornington Peninsula Shire Council,55703,Eastern Victoria,2,2470
29,Narellan,Dr,Keysborough,3173,Vic,{'latitude':,-37.9897191,'longitude':,145.1678312,House,4,2,2,AUSP,Area Specialist Keysborough,2017650980,31225,Area Specialist Keysborough,https://www.domain.com.au/real-estate-agencies/areaspecialistkeysborough-31225,https://www.domain.com.au/29-narellan-drive-keysborough-vic-3173-2017650980,925000,,VF-3372-HH,https://www.domain.com.au/property-profile/29-narellan-drive-keysborough-vic-3173,564,https://bucket-api.domain.com.au/v1/bucket/image/2017650980_1_1_220309_053629-w1800-h1200,Greater Dandenong (C),Greater Dandenong (C),29,3342,Moorabool Shire Council,50404,Western Victoria,8,20
14A,Hansen,Rd,Kilsyth,3137,Vic,{'latitude':,-37.8031679,'longitude':,145.3230162,House,3,2,3,AUSD,Jellis Craig Ringwood,2017664595,4081,Jellis Craig Ringwood,https://www.domain.com.au/real-estate-agencies/jelliscraigringwood-4081,https://www.domain.com.au/14a-hansen-road-kilsyth-vic-3137-2017664595,960000,,VI-9565-RH,https://www.domain.com.au/property-profile/14a-hansen-road-kilsyth-vic-3137,506,https://bucket-api.domain.com.au/v1/bucket/image/2017664595_1_1_220315_073309-w1600-h1067,Maroondah (C),Maroondah (C),21,3364,Hepburn Shire Council,56404,Western Victoria,8,103
28,Scott,Gr,Kingsbury,3083,Vic,{'latitude':,-37.7176885,'longitude':,145.0366554,House,4,1,1,AUSD,Ray White Bundoora,2017648961,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/28-scott-grove-kingsbury-vic-3083-2017648961,920000,,GB-6370-CV,https://www.domain.com.au/property-profile/28-scott-grove-kingsbury-vic-3083,579,https://bucket-api.domain.com.au/v1/bucket/image/2017648961_1_1_220309_123104-w3464-h2309,Darebin (C),Darebin (C),14,3980,Casey City Council,54401,Eastern Victoria,2,495
76,King,Pde,Knoxfield,3180,Vic,{'latitude':,-37.8853658,'longitude':,145.2563574,House,3,2,2,AUSD,Ray White Ferntree Gully,2017653519,7876,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,https://www.domain.com.au/76-king-parade-knoxfield-vic-3180-2017653519,865000,,CE-8695-XE,https://www.domain.com.au/property-profile/76-king-parade-knoxfield-vic-3180,732,https://bucket-api.domain.com.au/v1/bucket/image/2017653519_1_1_220310_022752-w4743-h3162,Knox (C),Knox (C),25,3352,Ballarat City Council,50302,Western Victoria,8,42
6,Blackwood,St,Lalor,3075,Vic,{'latitude':,-37.675751,'longitude':,145.029537,Unit,2,1,1,AUSP,HAR Rata & Co,2017643848,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/3-6-blackwood-street-lalor-vic-3075-2017643848,421000,3,LK-3213-OA,https://www.domain.com.au/property-profile/6-blackwood-street-lalor-vic-3075,650,https://bucket-api.domain.com.au/v1/bucket/image/w400-h300-9670535_1_pi_150523_080043,Whittlesea (C),Whittlesea (C),13,3351,Ballarat City Council,50302,Western Victoria,8,9
6,Buller,Pde,Lalor,3075,Vic,{'latitude':,-37.6650398,'longitude':,145.0023436,House,4,2,0,AUSD,Love & Co,2017637302,7123, Love & Co  ,https://www.domain.com.au/real-estate-agencies/loveco-7123,https://www.domain.com.au/6-buller-parade-lalor-vic-3075-2017637302,700000,,IS-1154-AO,https://www.domain.com.au/property-profile/6-buller-parade-lalor-vic-3075,602,https://bucket-api.domain.com.au/v1/bucket/image/2017637302_1_1_220303_043035-w5550-h3700,Whittlesea (C),Whittlesea (C),13,3351,Pyrenees Shire Council,51905,Western Victoria,8,2
3,Gambier,Ct,Lalor,3075,Vic,{'latitude':,-37.664487,'longitude':,145.0027095,House,3,2,2,AUSD,HAR Rata & Co,2017645877,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/3-gambier-court-lalor-vic-3075-2017645877,734000,,WY-0869-YY,https://www.domain.com.au/property-profile/3-gambier-court-lalor-vic-3075,570,https://bucket-api.domain.com.au/v1/bucket/image/2017645877_1_1_220308_012035-w1920-h1280,Whittlesea (C),Whittlesea (C),13,3678,Wangaratta Rural City Council,52703,Northern Victoria,4,45
40,Mosaic,Dr,Lalor,3075,Vic,{'latitude':,-37.6650063,'longitude':,144.991496,House,4,2,3,AUSP,Love & Co,2017639796,7125,     Love & Co,https://www.domain.com.au/real-estate-agencies/loveco-7125,https://www.domain.com.au/40-mosaic-drive-lalor-vic-3075-2017639796,750000,,PA-3673-AI,https://www.domain.com.au/property-profile/40-mosaic-drive-lalor-vic-3075,375,https://bucket-api.domain.com.au/v1/bucket/image/2017639796_1_1_220304_024240-w1920-h1277,Whittlesea (C),Whittlesea (C),13,3301,Southern Grampians Shire Council,52001,Western Victoria,8,31
485,Station,St,Lalor,3075,Vic,{'latitude':,-37.6607855,'longitude':,145.0201816,House,3,1,4,AUSA,Love & Co,2017639798,7125,     Love & Co,https://www.domain.com.au/real-estate-agencies/loveco-7125,https://www.domain.com.au/485-station-street-lalor-vic-3075-2017639798,615000,,QX-7836-JY,https://www.domain.com.au/property-profile/485-station-street-lalor-vic-3075,550,https://bucket-api.domain.com.au/v1/bucket/image/2017639798_1_1_220304_024242-w1920-h1277,Whittlesea (C),Whittlesea (C),13,3699,Alpine Shire Council,52201,Northern Victoria,4,14
